run,cores,variant,location,load,query,count,mean_ms,p50_ms,p90_ms,p95_ms,p99_ms
ResultsRun2,4,sev,local,medium,LdbcShortQuery4MessageContent,289,2.3806228373702423,2,4,6,8
ResultsRun2,4,sev,local,medium,LdbcShortQuery5MessageCreator,289,2.442906574394464,1,4,6,24
ResultsRun2,4,sev,local,medium,LdbcShortQuery6MessageForum,289,1.958477508650519,1,4,5,6
ResultsRun2,4,sev,local,medium,LdbcShortQuery7MessageReplies,289,2.2525951557093427,2,4,5,8
ResultsRun2,4,sev,local,medium,LdbcUpdate2AddPostLike,88,6.545454545454546,6,9,12,18
ResultsRun2,4,sev,local,medium,LdbcUpdate3AddCommentLike,121,6.983471074380165,6,10,14,29
ResultsRun2,4,sev,local,medium,LdbcUpdate4AddForum,7,9.142857142857142,9,12,12,12
ResultsRun2,4,sev,local,medium,LdbcUpdate5AddForumMembership,297,6.67003367003367,6,9,12,21
ResultsRun2,4,sev,local,medium,LdbcUpdate6AddPost,59,7.983050847457627,7,15,16,17
ResultsRun2,4,sev,local,medium,LdbcUpdate7AddComment,94,10.148936170212766,9,15,17,32
ResultsRun2,4,sev,local,medium,LdbcUpdate8AddFriendship,12,6.75,6,12,12,14
ResultsRun2,4,sev,local,high,LdbcQuery1,25,56.68,49,134,178,190
ResultsRun2,4,sev,local,high,LdbcQuery10,22,493.6818181818182,463,589,727,898
ResultsRun2,4,sev,local,high,LdbcQuery11,41,42.78048780487805,39,61,73,145
ResultsRun2,4,sev,local,high,LdbcQuery12,15,492.2,433,730,730,772
ResultsRun2,4,sev,local,high,LdbcQuery13,35,3.5142857142857142,3,7,8,8
ResultsRun2,4,sev,local,high,LdbcQuery14,13,797.2307692307693,646,1537,1537,2528
ResultsRun2,4,sev,local,high,LdbcQuery2,18,73.5,39,63,119,608
ResultsRun2,4,sev,local,high,LdbcQuery3,10,2958.5,2705,3287,4611,4611
ResultsRun2,4,sev,local,high,LdbcQuery4,19,29.68421052631579,28,44,49,51
ResultsRun2,4,sev,local,high,LdbcQuery5,11,2224.909090909091,2178,3067,3067,3704
ResultsRun2,4,sev,local,high,LdbcQuery6,5,2500.4,2141,3897,3897,3897
ResultsRun2,4,sev,local,high,LdbcQuery7,8,86.125,66,81,252,252
ResultsRun2,4,sev,local,high,LdbcQuery8,15,2.6666666666666665,2,6,6,6
ResultsRun2,4,sev,local,high,LdbcQuery9,4,3370.5,3336,3506,3506,3506
ResultsRun2,4,sev,local,high,LdbcShortQuery1PersonProfile,289,2.314878892733564,2,4,6,12
ResultsRun2,4,sev,local,high,LdbcShortQuery2PersonPosts,289,5.501730103806229,4,9,14,33
ResultsRun2,4,sev,local,high,LdbcShortQuery3PersonFriends,289,3.5155709342560555,2,7,11,17
ResultsRun2,4,sev,local,high,LdbcShortQuery4MessageContent,299,2.1337792642140467,2,4,5,8
ResultsRun2,4,sev,local,high,LdbcShortQuery5MessageCreator,299,1.9264214046822743,1,4,5,8
ResultsRun2,4,sev,local,high,LdbcShortQuery6MessageForum,299,2.0267558528428093,1,4,6,10
ResultsRun2,4,sev,local,high,LdbcShortQuery7MessageReplies,299,2.4147157190635453,2,4,5,13
ResultsRun2,4,sev,local,high,LdbcUpdate2AddPostLike,88,6.295454545454546,5,11,13,21
ResultsRun2,4,sev,local,high,LdbcUpdate3AddCommentLike,121,5.87603305785124,5,9,11,19
ResultsRun2,4,sev,local,high,LdbcUpdate4AddForum,7,12.428571428571429,13,18,22,22
ResultsRun2,4,sev,local,high,LdbcUpdate5AddForumMembership,297,6.117845117845118,5,10,13,23
ResultsRun2,4,sev,local,high,LdbcUpdate6AddPost,59,8.254237288135593,7,14,15,19
ResultsRun2,4,sev,local,high,LdbcUpdate7AddComment,94,9.574468085106384,8,16,19,26
ResultsRun2,4,sev,local,high,LdbcUpdate8AddFriendship,12,5.333333333333333,5,8,8,13
ResultsRun2,4,sev,remote,low,LdbcQuery1,2,132.5,94,171,171,171
ResultsRun2,4,sev,remote,low,LdbcQuery10,2,365.0,352,378,378,378
ResultsRun2,4,sev,remote,low,LdbcQuery11,4,63.25,63,71,71,71
ResultsRun2,4,sev,remote,low,LdbcQuery12,2,453.5,371,536,536,536
ResultsRun2,4,sev,remote,low,LdbcQuery13,4,54.0,39,97,97,97
ResultsRun2,4,sev,remote,low,LdbcQuery14,1,1044.0,1044,1044,1044,1044
ResultsRun2,4,sev,remote,low,LdbcQuery2,1,86.0,86,86,86,86
ResultsRun2,4,sev,remote,low,LdbcQuery3,1,1819.0,1819,1819,1819,1819
ResultsRun2,4,sev,remote,low,LdbcQuery4,1,70.0,70,70,70,70
ResultsRun2,4,sev,remote,low,LdbcQuery5,1,676.0,676,676,676,676
ResultsRun2,4,sev,remote,low,LdbcQuery7,1,208.0,208,208,208,208
ResultsRun2,4,sev,remote,low,LdbcQuery8,2,97.0,35,159,159,159
ResultsRun2,4,sev,remote,low,LdbcShortQuery1PersonProfile,23,41.04347826086956,35,61,61,89
ResultsRun2,4,sev,remote,low,LdbcShortQuery2PersonPosts,23,56.0,44,102,108,121
ResultsRun2,4,sev,remote,low,LdbcShortQuery3PersonFriends,23,42.95652173913044,37,60,61,87
ResultsRun2,4,sev,remote,low,LdbcShortQuery4MessageContent,24,43.625,34,62,99,101
ResultsRun2,4,sev,remote,low,LdbcShortQuery5MessageCreator,24,38.833333333333336,33,60,62,83
ResultsRun2,4,sev,remote,low,LdbcShortQuery6MessageForum,24,42.833333333333336,34,62,98,101
ResultsRun2,4,sev,remote,low,LdbcShortQuery7MessageReplies,24,43.5,34,63,99,104
ResultsRun2,4,sev,remote,low,LdbcUpdate2AddPostLike,5,43.2,39,57,57,57
ResultsRun2,4,sev,remote,low,LdbcUpdate3AddCommentLike,4,41.25,39,49,49,49
ResultsRun2,4,sev,remote,low,LdbcUpdate4AddForum,2,80.5,64,97,97,97
ResultsRun2,4,sev,remote,low,LdbcUpdate5AddForumMembership,24,43.458333333333336,38,53,64,103
ResultsRun2,4,sev,remote,low,LdbcUpdate6AddPost,22,55.45454545454545,58,61,96,129
ResultsRun2,4,sev,remote,low,LdbcUpdate7AddComment,10,50.0,43,65,74,74
ResultsRun2,4,sev,remote,low,LdbcUpdate8AddFriendship,1,96.0,96,96,96,96
ResultsRun2,4,sev,remote,medium,LdbcQuery1,2,302.0,182,422,422,422
ResultsRun2,4,sev,remote,medium,LdbcQuery10,2,605.0,435,775,775,775
ResultsRun2,4,sev,remote,medium,LdbcQuery11,4,125.5,112,184,184,184
ResultsRun2,4,sev,remote,medium,LdbcQuery12,2,762.5,486,1039,1039,1039
ResultsRun2,4,sev,remote,medium,LdbcQuery13,4,62.75,62,65,65,65
ResultsRun2,4,sev,remote,medium,LdbcQuery14,1,1891.0,1891,1891,1891,1891
ResultsRun2,4,sev,remote,medium,LdbcQuery2,1,115.0,115,115,115,115
ResultsRun2,4,sev,remote,medium,LdbcQuery3,1,2510.0,2510,2510,2510,2510
ResultsRun2,4,sev,remote,medium,LdbcQuery4,1,126.0,126,126,126,126
ResultsRun2,4,sev,remote,medium,LdbcQuery5,1,1480.0,1480,1480,1480,1480
ResultsRun2,4,sev,remote,medium,LdbcQuery7,1,371.0,371,371,371,371
ResultsRun2,4,sev,remote,medium,LdbcQuery8,2,145.0,61,229,229,229
ResultsRun2,4,sev,remote,medium,LdbcShortQuery1PersonProfile,25,69.92,63,87,157,174
ResultsRun2,4,sev,remote,medium,LdbcShortQuery2PersonPosts,25,70.2,64,87,158,161
ResultsRun2,4,sev,remote,medium,LdbcShortQuery3PersonFriends,25,79.36,67,111,150,153
ResultsRun2,4,sev,remote,medium,LdbcShortQuery4MessageContent,26,76.76923076923077,63,98,202,211
ResultsRun2,4,sev,remote,medium,LdbcShortQuery5MessageCreator,26,66.65384615384616,62,82,106,135
ResultsRun2,4,sev,remote,medium,LdbcShortQuery6MessageForum,26,74.1923076923077,64,101,169,201
ResultsRun2,4,sev,remote,medium,LdbcShortQuery7MessageReplies,26,69.34615384615384,62,76,110,267
ResultsRun2,4,sev,remote,medium,LdbcUpdate2AddPostLike,5,70.0,65,87,87,87
ResultsRun2,4,sev,remote,medium,LdbcUpdate3AddCommentLike,4,54.5,46,71,71,71
ResultsRun2,4,sev,remote,medium,LdbcUpdate4AddForum,2,123.5,68,179,179,179
ResultsRun2,4,sev,remote,medium,LdbcUpdate5AddForumMembership,24,69.0,63,85,85,173
ResultsRun2,4,sev,remote,medium,LdbcUpdate6AddPost,22,99.68181818181819,67,185,233,283
ResultsRun2,4,sev,remote,medium,LdbcUpdate7AddComment,10,75.5,77,111,112,112
ResultsRun2,4,sev,remote,medium,LdbcUpdate8AddFriendship,1,96.0,96,96,96,96
ResultsRun2,4,sev,remote,high,LdbcQuery1,2,260.5,147,374,374,374
ResultsRun2,4,sev,remote,high,LdbcQuery10,2,758.5,738,779,779,779
ResultsRun2,4,sev,remote,high,LdbcQuery11,4,131.5,106,188,188,188
ResultsRun2,4,sev,remote,high,LdbcQuery12,2,1038.0,653,1423,1423,1423
ResultsRun2,4,sev,remote,high,LdbcQuery13,4,70.0,63,91,91,91
ResultsRun2,4,sev,remote,high,LdbcQuery14,1,1800.0,1800,1800,1800,1800
ResultsRun2,4,sev,remote,high,LdbcQuery2,1,168.0,168,168,168,168
ResultsRun2,4,sev,remote,high,LdbcQuery3,1,2982.0,2982,2982,2982,2982
ResultsRun2,4,sev,remote,high,LdbcQuery4,1,132.0,132,132,132,132
ResultsRun2,4,sev,remote,high,LdbcQuery5,1,1347.0,1347,1347,1347,1347
ResultsRun2,4,sev,remote,high,LdbcQuery7,1,417.0,417,417,417,417
ResultsRun2,4,sev,remote,high,LdbcQuery8,2,170.0,62,278,278,278
ResultsRun2,4,sev,remote,high,LdbcShortQuery1PersonProfile,25,58.76,61,64,64,66
ResultsRun2,4,sev,remote,high,LdbcShortQuery2PersonPosts,25,60.84,62,78,78,92
ResultsRun2,4,sev,remote,high,LdbcShortQuery3PersonFriends,25,61.2,62,68,79,102
ResultsRun2,4,sev,remote,high,LdbcShortQuery4MessageContent,22,58.31818181818182,61,66,66,78
ResultsRun2,4,sev,remote,high,LdbcShortQuery5MessageCreator,22,57.40909090909091,61,64,65,66
ResultsRun2,4,sev,remote,high,LdbcShortQuery6MessageForum,22,59.63636363636363,61,64,65,87
ResultsRun2,4,sev,remote,high,LdbcShortQuery7MessageReplies,22,57.18181818181818,60,67,73,87
ResultsRun2,4,sev,remote,high,LdbcUpdate2AddPostLike,5,69.0,62,81,81,81
ResultsRun2,4,sev,remote,high,LdbcUpdate3AddCommentLike,4,58.5,56,63,63,63
ResultsRun2,4,sev,remote,high,LdbcUpdate4AddForum,2,105.5,65,146,146,146
ResultsRun2,4,sev,remote,high,LdbcUpdate5AddForumMembership,24,61.791666666666664,63,67,69,75
ResultsRun2,4,sev,remote,high,LdbcUpdate6AddPost,22,73.18181818181819,63,79,80,219
ResultsRun2,4,sev,remote,high,LdbcUpdate7AddComment,10,66.1,62,84,84,84
ResultsRun2,4,sev,remote,high,LdbcUpdate8AddFriendship,1,98.0,98,98,98,98
ResultsRun2,8,baseline,local,low,LdbcQuery1,25,26.68,29,44,58,62
ResultsRun2,8,baseline,local,low,LdbcQuery10,22,247.6818181818182,256,292,298,307
ResultsRun2,8,baseline,local,low,LdbcQuery11,41,22.341463414634145,23,30,34,42
ResultsRun2,8,baseline,local,low,LdbcQuery12,15,260.4,265,292,292,303
ResultsRun2,8,baseline,local,low,LdbcQuery13,35,3.3714285714285714,3,4,5,5
ResultsRun2,8,baseline,local,low,LdbcQuery14,13,391.3076923076923,380,751,751,905
ResultsRun2,8,baseline,local,low,LdbcQuery2,18,41.0,22,32,38,349
ResultsRun2,8,baseline,local,low,LdbcQuery3,10,1528.4,1525,1598,1628,1628
ResultsRun2,8,baseline,local,low,LdbcQuery4,19,16.526315789473685,15,22,22,30
ResultsRun2,8,baseline,local,low,LdbcQuery5,11,1131.4545454545455,1233,1424,1424,1568
ResultsRun2,8,baseline,local,low,LdbcQuery6,5,1189.0,1169,1283,1283,1283
ResultsRun2,8,baseline,local,low,LdbcQuery7,8,35.5,32,45,59,59
ResultsRun2,8,baseline,local,low,LdbcQuery8,15,3.466666666666667,3,4,4,7
ResultsRun2,8,baseline,local,low,LdbcQuery9,4,1769.25,1766,1834,1834,1834
ResultsRun2,8,baseline,local,low,LdbcShortQuery1PersonProfile,304,1.3157894736842106,1,2,2,2
ResultsRun2,8,baseline,local,low,LdbcShortQuery2PersonPosts,304,3.1414473684210527,2,5,8,15
ResultsRun2,8,baseline,local,low,LdbcShortQuery3PersonFriends,304,1.993421052631579,2,3,5,7
ResultsRun2,8,baseline,local,low,LdbcShortQuery4MessageContent,302,1.2913907284768211,1,2,2,2
ResultsRun2,8,baseline,local,low,LdbcShortQuery5MessageCreator,302,1.1721854304635762,1,2,2,2
ResultsRun2,8,baseline,local,low,LdbcShortQuery6MessageForum,302,1.1721854304635762,1,2,2,2
ResultsRun2,8,baseline,local,low,LdbcShortQuery7MessageReplies,302,1.3112582781456954,1,2,2,3
ResultsRun2,8,baseline,local,low,LdbcUpdate2AddPostLike,88,4.2727272727272725,4,5,5,5
ResultsRun2,8,baseline,local,low,LdbcUpdate3AddCommentLike,121,4.066115702479339,4,5,5,5
ResultsRun2,8,baseline,local,low,LdbcUpdate4AddForum,7,5.571428571428571,6,6,7,7
ResultsRun2,8,baseline,local,low,LdbcUpdate5AddForumMembership,297,4.138047138047138,4,5,5,6
ResultsRun2,8,baseline,local,low,LdbcUpdate6AddPost,59,5.016949152542373,5,6,7,7
ResultsRun2,8,baseline,local,low,LdbcUpdate7AddComment,94,5.297872340425532,5,7,7,8
ResultsRun2,8,baseline,local,low,LdbcUpdate8AddFriendship,12,4.333333333333333,4,6,6,6
ResultsRun2,8,baseline,local,medium,LdbcQuery1,25,37.44,46,61,64,69
ResultsRun2,8,baseline,local,medium,LdbcQuery10,22,323.45454545454544,314,390,394,416
ResultsRun2,8,baseline,local,medium,LdbcQuery11,41,32.90243902439025,30,48,54,58
ResultsRun2,8,baseline,local,medium,LdbcQuery12,15,363.4,379,449,449,453
ResultsRun2,8,baseline,local,medium,LdbcQuery13,35,3.8857142857142857,4,5,5,10
ResultsRun2,8,baseline,local,medium,LdbcQuery14,13,609.0769230769231,560,1271,1271,1466
ResultsRun2,8,baseline,local,medium,LdbcQuery2,18,56.77777777777778,28,47,59,492
ResultsRun2,8,baseline,local,medium,LdbcQuery3,10,2187.2,2180,2368,2572,2572
ResultsRun2,8,baseline,local,medium,LdbcQuery4,19,20.05263157894737,19,27,29,34
ResultsRun2,8,baseline,local,medium,LdbcQuery5,11,1493.5454545454545,1687,1967,1967,2106
ResultsRun2,8,baseline,local,medium,LdbcQuery6,5,1672.0,1705,1870,1870,1870
ResultsRun2,8,baseline,local,medium,LdbcQuery7,8,49.625,50,77,77,77
ResultsRun2,8,baseline,local,medium,LdbcQuery8,15,4.133333333333334,3,5,5,16
ResultsRun2,8,baseline,local,medium,LdbcQuery9,4,2577.0,2523,2768,2768,2768
ResultsRun2,8,baseline,local,medium,LdbcShortQuery1PersonProfile,290,1.596551724137931,1,2,3,4
ResultsRun2,8,baseline,local,medium,LdbcShortQuery2PersonPosts,290,4.0793103448275865,3,7,9,19
ResultsRun2,8,baseline,local,medium,LdbcShortQuery3PersonFriends,290,2.6413793103448278,2,4,6,9
ResultsRun2,8,baseline,local,medium,LdbcShortQuery4MessageContent,285,1.7298245614035088,2,3,3,4
ResultsRun2,8,baseline,local,medium,LdbcShortQuery5MessageCreator,285,1.4947368421052631,1,2,3,4
ResultsRun2,8,baseline,local,medium,LdbcShortQuery6MessageForum,285,1.5087719298245614,1,2,3,5
ResultsRun2,8,baseline,local,medium,LdbcShortQuery7MessageReplies,285,1.7228070175438597,2,3,3,5
ResultsRun2,8,baseline,local,medium,LdbcUpdate2AddPostLike,88,4.590909090909091,4,6,7,9
ResultsRun2,8,baseline,local,medium,LdbcUpdate3AddCommentLike,121,4.454545454545454,4,6,6,10
ResultsRun2,8,baseline,local,medium,LdbcUpdate4AddForum,7,6.714285714285714,6,7,14,14
ResultsRun2,8,baseline,local,medium,LdbcUpdate5AddForumMembership,297,4.481481481481482,4,6,7,9
ResultsRun2,8,baseline,local,medium,LdbcUpdate6AddPost,59,5.372881355932203,5,7,8,12
ResultsRun2,8,baseline,local,medium,LdbcUpdate7AddComment,94,6.053191489361702,6,8,9,10
ResultsRun2,8,baseline,local,medium,LdbcUpdate8AddFriendship,12,4.75,4,6,6,8
ResultsRun2,8,baseline,local,high,LdbcQuery1,25,68.44,66,139,147,191
ResultsRun2,8,baseline,local,high,LdbcQuery10,22,580.7727272727273,563,770,786,846
ResultsRun2,8,baseline,local,high,LdbcQuery11,41,52.24390243902439,48,87,99,115
ResultsRun2,8,baseline,local,high,LdbcQuery12,15,666.2,628,791,791,912
ResultsRun2,8,baseline,local,high,LdbcQuery13,35,5.371428571428571,5,9,10,13
ResultsRun2,8,baseline,local,high,LdbcQuery14,13,967.6923076923077,829,2036,2036,2424
ResultsRun2,8,baseline,local,high,LdbcQuery2,18,101.05555555555556,49,105,113,797
ResultsRun2,8,baseline,local,high,LdbcQuery3,10,3797.6,3880,4562,4697,4697
ResultsRun2,8,baseline,local,high,LdbcQuery4,19,31.894736842105264,27,52,59,66
ResultsRun2,8,baseline,local,high,LdbcQuery5,11,2675.7272727272725,2885,3468,3468,3710
ResultsRun2,8,baseline,local,high,LdbcQuery6,5,2943.8,2798,3599,3599,3599
ResultsRun2,8,baseline,local,high,LdbcQuery7,8,94.75,81,105,222,222
ResultsRun2,8,baseline,local,high,LdbcQuery8,15,5.333333333333333,4,11,11,17
ResultsRun2,8,baseline,local,high,LdbcQuery9,4,4827.25,4369,5742,5742,5742
ResultsRun2,8,baseline,local,high,LdbcShortQuery1PersonProfile,292,2.452054794520548,2,5,7,10
ResultsRun2,8,baseline,local,high,LdbcShortQuery2PersonPosts,291,7.164948453608248,5,13,19,47
ResultsRun2,8,baseline,local,high,LdbcShortQuery3PersonFriends,291,4.171821305841925,3,8,11,18
ResultsRun2,8,baseline,local,high,LdbcShortQuery4MessageContent,294,2.5272108843537415,2,5,6,8
ResultsRun2,8,baseline,local,high,LdbcShortQuery5MessageCreator,294,2.306122448979592,1,5,6,10
ResultsRun2,8,baseline,local,high,LdbcShortQuery6MessageForum,294,2.4523809523809526,1,6,7,13
ResultsRun2,8,baseline,local,high,LdbcShortQuery7MessageReplies,294,2.7891156462585034,2,5,7,11
ResultsRun2,8,baseline,local,high,LdbcUpdate2AddPostLike,88,7.9772727272727275,7,12,15,22
ResultsRun2,8,baseline,local,high,LdbcUpdate3AddCommentLike,121,7.0,6,11,12,20
ResultsRun2,8,baseline,local,high,LdbcUpdate4AddForum,7,9.571428571428571,7,8,28,28
ResultsRun2,8,baseline,local,high,LdbcUpdate5AddForumMembership,297,7.138047138047138,7,11,12,18
ResultsRun2,8,baseline,local,high,LdbcUpdate6AddPost,59,10.11864406779661,9,15,21,25
ResultsRun2,8,baseline,local,high,LdbcUpdate7AddComment,94,9.96808510638298,8,16,19,25
ResultsRun2,8,baseline,local,high,LdbcUpdate8AddFriendship,12,7.0,6,11,11,15
ResultsRun2,8,baseline,remote,low,LdbcQuery1,2,109.0,87,131,131,131
ResultsRun2,8,baseline,remote,low,LdbcQuery10,2,318.5,318,319,319,319
ResultsRun2,8,baseline,remote,low,LdbcQuery11,4,60.5,60,64,64,64
ResultsRun2,8,baseline,remote,low,LdbcQuery12,2,404.5,372,437,437,437
ResultsRun2,8,baseline,remote,low,LdbcQuery13,4,55.5,41,98,98,98
ResultsRun2,8,baseline,remote,low,LdbcQuery14,1,799.0,799,799,799,799
ResultsRun2,8,baseline,remote,low,LdbcQuery2,1,90.0,90,90,90,90
ResultsRun2,8,baseline,remote,low,LdbcQuery3,1,1850.0,1850,1850,1850,1850
ResultsRun2,8,baseline,remote,low,LdbcQuery4,1,62.0,62,62,62,62
ResultsRun2,8,baseline,remote,low,LdbcQuery5,1,677.0,677,677,677,677
ResultsRun2,8,baseline,remote,low,LdbcQuery7,1,164.0,164,164,164,164
ResultsRun2,8,baseline,remote,low,LdbcQuery8,2,73.5,38,109,109,109
ResultsRun2,8,baseline,remote,low,LdbcShortQuery1PersonProfile,23,43.43478260869565,37,64,65,91
ResultsRun2,8,baseline,remote,low,LdbcShortQuery2PersonPosts,23,48.17391304347826,40,65,89,103
ResultsRun2,8,baseline,remote,low,LdbcShortQuery3PersonFriends,23,45.391304347826086,38,63,64,104
ResultsRun2,8,baseline,remote,low,LdbcShortQuery4MessageContent,24,49.208333333333336,37,102,105,105
ResultsRun2,8,baseline,remote,low,LdbcShortQuery5MessageCreator,24,43.833333333333336,36,64,64,109
ResultsRun2,8,baseline,remote,low,LdbcShortQuery6MessageForum,24,42.0,36,62,65,78
ResultsRun2,8,baseline,remote,low,LdbcShortQuery7MessageReplies,24,47.0,37,65,98,100
ResultsRun2,8,baseline,remote,low,LdbcUpdate2AddPostLike,5,42.2,41,47,47,47
ResultsRun2,8,baseline,remote,low,LdbcUpdate3AddCommentLike,4,44.25,42,53,53,53
ResultsRun2,8,baseline,remote,low,LdbcUpdate4AddForum,2,82.0,64,100,100,100
ResultsRun2,8,baseline,remote,low,LdbcUpdate5AddForumMembership,24,42.291666666666664,40,54,57,58
ResultsRun2,8,baseline,remote,low,LdbcUpdate6AddPost,22,57.31818181818182,62,65,65,142
ResultsRun2,8,baseline,remote,low,LdbcUpdate7AddComment,10,53.1,46,68,71,71
ResultsRun2,8,baseline,remote,low,LdbcUpdate8AddFriendship,1,87.0,87,87,87,87
ResultsRun2,8,baseline,remote,medium,LdbcQuery1,2,165.0,104,226,226,226
ResultsRun2,8,baseline,remote,medium,LdbcQuery10,2,704.0,641,767,767,767
ResultsRun2,8,baseline,remote,medium,LdbcQuery11,4,115.5,111,156,156,156
ResultsRun2,8,baseline,remote,medium,LdbcQuery12,2,735.0,602,868,868,868
ResultsRun2,8,baseline,remote,medium,LdbcQuery13,4,60.25,60,67,67,67
ResultsRun2,8,baseline,remote,medium,LdbcQuery14,1,1308.0,1308,1308,1308,1308
ResultsRun2,8,baseline,remote,medium,LdbcQuery2,1,155.0,155,155,155,155
ResultsRun2,8,baseline,remote,medium,LdbcQuery3,1,2781.0,2781,2781,2781,2781
ResultsRun2,8,baseline,remote,medium,LdbcQuery4,1,246.0,246,246,246,246
ResultsRun2,8,baseline,remote,medium,LdbcQuery5,1,1135.0,1135,1135,1135,1135
ResultsRun2,8,baseline,remote,medium,LdbcQuery7,1,275.0,275,275,275,275
ResultsRun2,8,baseline,remote,medium,LdbcQuery8,2,124.5,69,180,180,180
ResultsRun2,8,baseline,remote,medium,LdbcShortQuery1PersonProfile,25,56.36,60,63,65,65
ResultsRun2,8,baseline,remote,medium,LdbcShortQuery2PersonPosts,25,56.84,60,64,66,75
ResultsRun2,8,baseline,remote,medium,LdbcShortQuery3PersonFriends,25,54.96,60,65,65,68
ResultsRun2,8,baseline,remote,medium,LdbcShortQuery4MessageContent,28,54.07142857142857,58,63,66,66
ResultsRun2,8,baseline,remote,medium,LdbcShortQuery5MessageCreator,28,54.535714285714285,59,63,65,67
ResultsRun2,8,baseline,remote,medium,LdbcShortQuery6MessageForum,28,51.57142857142857,48,64,64,64
ResultsRun2,8,baseline,remote,medium,LdbcShortQuery7MessageReplies,27,53.111111111111114,56,63,65,65
ResultsRun2,8,baseline,remote,medium,LdbcUpdate2AddPostLike,5,60.8,63,79,79,79
ResultsRun2,8,baseline,remote,medium,LdbcUpdate3AddCommentLike,4,45.25,39,63,63,63
ResultsRun2,8,baseline,remote,medium,LdbcUpdate4AddForum,2,84.5,59,110,110,110
ResultsRun2,8,baseline,remote,medium,LdbcUpdate5AddForumMembership,24,53.708333333333336,59,63,65,65
ResultsRun2,8,baseline,remote,medium,LdbcUpdate6AddPost,22,61.0,60,76,78,135
ResultsRun2,8,baseline,remote,medium,LdbcUpdate7AddComment,10,56.9,43,77,117,117
ResultsRun2,8,baseline,remote,medium,LdbcUpdate8AddFriendship,1,64.0,64,64,64,64
ResultsRun2,8,baseline,remote,high,LdbcQuery1,2,285.0,208,362,362,362
ResultsRun2,8,baseline,remote,high,LdbcQuery10,2,753.0,726,780,780,780
ResultsRun2,8,baseline,remote,high,LdbcQuery11,4,152.75,103,267,267,267
ResultsRun2,8,baseline,remote,high,LdbcQuery12,2,975.5,551,1400,1400,1400
ResultsRun2,8,baseline,remote,high,LdbcQuery13,4,61.75,59,69,69,69
ResultsRun2,8,baseline,remote,high,LdbcQuery14,1,1834.0,1834,1834,1834,1834
ResultsRun2,8,baseline,remote,high,LdbcQuery2,1,252.0,252,252,252,252
ResultsRun2,8,baseline,remote,high,LdbcQuery3,1,3357.0,3357,3357,3357,3357
ResultsRun2,8,baseline,remote,high,LdbcQuery4,1,219.0,219,219,219,219
ResultsRun2,8,baseline,remote,high,LdbcQuery5,1,1731.0,1731,1731,1731,1731
ResultsRun2,8,baseline,remote,high,LdbcQuery7,1,387.0,387,387,387,387
ResultsRun2,8,baseline,remote,high,LdbcQuery8,2,176.5,65,288,288,288
ResultsRun2,8,baseline,remote,high,LdbcShortQuery1PersonProfile,18,60.22222222222222,61,66,67,67
ResultsRun2,8,baseline,remote,high,LdbcShortQuery2PersonPosts,18,67.94444444444444,65,73,74,113
ResultsRun2,8,baseline,remote,high,LdbcShortQuery3PersonFriends,18,62.333333333333336,65,77,79,79
